Gene,Fold_Difference
X98253_at,4.47688564476886
Y00477_at,6.75
Z11933_at,1
Z14978_at,81.85
Z68193_at,18.5
Z86000_at,4.82926829268293
M27749_at,13.887323943662
M27749_r_at,57.3
M33318_r_at,1.3
M34516_at,626.1
M34516_r_at,25.2830188679245
U22028_at,26.25
U22028_r_at,15.45
U88898_at,14.15
U88898_r_at,6.93426294820717
X97261_at,8.15
X97261_r_at,1
D32129_f_at,8.97867564534231
D38437_f_at,7.76470588235294
D38498_f_at,9.72222222222222
HG1515-HT1515_f_at,3.74810810810811
HG2139-HT2208_f_at,6.65
HG2255-HT2344_f_at,10.35
HG2915-HT3059_f_at,33.5045662100457
HG2917-HT3061_f_at,25.797373358349
HG3527-HT3721_f_at,130.75
HG3707-HT3922_f_at,2.7
HG4027-HT4297_f_at,10
HG4236-HT4506_f_at,20.25
HG4490-HT4876_f_at,13.8837209302326
HG458-HT458_f_at,1.8
HG67-HT67_f_at,13.2
J00117_f_at,1
J00148_cds2_f_at,5.3
J00209_f_at,2.25
J00212_f_at,7.87368421052632
J03071_cds3_f_at,22.9
K02405_f_at,25.6446700507614
K03183_f_at,44.65
K03189_f_at,117.75
K03192_f_at,21.15
K03204_f_at,1
K03207_f_at,49.3
L00389_f_at,125.6
L02326_f_at,12.4969512195122
L05188_f_at,5.28421052631579
L18877_f_at,5.20879120879121
L18920_f_at,9.65
L42583_f_at,4.24742268041237
L42601_f_at,5.94642857142857
L42611_f_at,5.47282608695652
L76568_xpt3_f_at,97.2
M20030_f_at,25
M22612_f_at,467.6
M27318_f_at,9.6
M28585_f_at,2.4
M33317_f_at,29.25
M33600_f_at,74.0740740740741
M37755_f_at,3.36336336336336
M57423_f_at,10.1
M60750_f_at,74.2083333333333
M77481_rna1_f_at,7.6
M90356_f_at,51.5
M92269_f_at,4.65
U03735_f_at,5.8
U10689_f_at,15.1
U10690_f_at,21.2608695652174
U22029_f_at,12.45
U49974_f_at,15.9
U65918_f_at,3.5
V00532_rna1_f_at,3.05
V00533_rna1_f_at,1.5
V00542_f_at,1
V00551_f_at,1.65
V01516_f_at,3.90234375
X00090_f_at,8.85
X13930_f_at,6.53333333333333
X53065_f_at,5.6969696969697
X64177_f_at,63.7
X67491_f_at,51.7
X71345_f_at,461.5
X97444_f_at,9.28571428571429
Z80780_f_at,91.75
X00351_f_at,18.4331797235023
X01677_f_at,6.35424940428912
M31667_f_at,37.6461538461538
L41268_f_at,11.4426229508197
X99479_f_at,40.8
HG658-HT658_f_at,7.51526538280883
M94880_f_at,40.5114503816794
S80905_f_at,65.55
X03068_f_at,16.4646643109541
Z34822_f_at,1
U87593_f_at,8.1
U88902_cds1_f_at,17.1551724137931
AC002076_cds2_at,9.95
D64015_at,23.2142857142857
HG2510-HT2606_at,9.45
L10717_at,15.15
L34355_at,27.3
L78833_cds4_at,8.44871794871795
M13981_at,25.65
M21064_at,20.65
M93143_at,19.9555555555556
S78825_at,13.2
U11863_at,1
U29175_at,17.8221153846154
U48730_at,11.8666666666667
U58516_at,7.37946428571429
U73738_at,10.9
X06956_at,70.1944444444444
X16699_at,2.6
X83863_at,11.8717948717949
Z17240_at,27.0487804878049
L49218_f_at,5.75
M71243_f_at,159.65
Z78285_f_at,1.8
